Date,Open,High,Low,Close,Adj Close,Volume
2023-03-21,235.309998,236.279999,234.210007,236.009995,235.237228,214200
2023-03-22,236.169998,236.699997,232.169998,232.199997,231.439713,179600
2023-03-23,233.369995,234.639999,230.449997,231.809998,231.050995,137300
2023-03-24,230.500000,234.240005,229.720001,233.880005,233.880005,145000
2023-03-27,235.300003,236.600006,234.970001,235.089996,235.089996,124600
2023-03-28,235.029999,235.660004,233.169998,233.720001,233.720001,127300
2023-03-29,235.440002,235.440002,233.679993,234.679993,234.679993,198800
2023-03-30,235.800003,235.800003,234.179993,235.699997,235.699997,181400
2023-03-31,236.320007,238.479996,236.309998,238.460007,238.460007,105700
2023-04-03,238.729996,240.889999,238.210007,240.779999,240.779999,200100
2023-04-04,241.000000,241.960007,240.160004,240.639999,240.639999,455900
2023-04-05,241.990005,244.630005,241.630005,244.360001,244.360001,349700
2023-04-06,244.720001,245.660004,244.119995,245.089996,245.089996,167400
2023-04-10,244.610001,245.039993,243.199997,245.020004,245.020004,123700
2023-04-11,245.229996,246.889999,245.229996,245.960007,245.960007,285600
2023-04-12,246.880005,247.779999,245.449997,245.800003,245.800003,219800
2023-04-13,246.910004,249.509995,246.639999,249.300003,249.300003,136600
2023-04-14,248.699997,249.199997,246.259995,247.160004,247.160004,130900
2023-04-17,247.479996,247.750000,246.330002,247.509995,247.509995,105100
2023-04-18,248.110001,248.110001,245.539993,245.990005,245.990005,98400
2023-04-19,245.880005,247.000000,245.250000,246.779999,246.779999,118900
2023-04-20,245.660004,246.020004,244.699997,245.630005,245.630005,159900
2023-04-21,246.759995,248.110001,246.380005,247.550003,247.550003,104300
2023-04-24,247.589996,248.729996,247.250000,248.660004,248.660004,134100
2023-04-25,248.229996,249.110001,245.550003,245.649994,245.649994,113800
2023-04-26,244.210007,244.210007,241.059998,242.449997,242.449997,113100
2023-04-27,242.750000,243.929993,240.520004,243.529999,243.529999,135100
2023-04-28,243.339996,246.389999,243.289993,245.740005,245.740005,114200
2023-05-01,245.990005,248.110001,245.850006,247.289993,247.289993,148800
2023-05-02,246.860001,247.779999,244.020004,245.580002,245.580002,159400
2023-05-03,246.729996,248.350006,245.509995,245.869995,245.869995,109400
2023-05-04,244.830002,244.830002,243.009995,244.039993,244.039993,390900
2023-05-05,245.369995,247.320007,245.160004,246.600006,246.600006,175900
2023-05-08,246.130005,246.130005,244.869995,245.850006,245.850006,450100
2023-05-09,245.000000,245.919998,244.289993,244.440002,244.440002,102300
